filename,width,height,class,xmin,ymin,xmax,ymax
226_jpg.rf.b7bae3a85538205cf6e3c28550de1de6.jpg,400,400,tennis court,290,165,320,179
226_jpg.rf.b7bae3a85538205cf6e3c28550de1de6.jpg,400,400,tennis court,297,175,327,190
226_jpg.rf.b7bae3a85538205cf6e3c28550de1de6.jpg,400,400,baseball diamond,107,204,151,236
226_jpg.rf.b7bae3a85538205cf6e3c28550de1de6.jpg,400,400,baseball diamond,178,192,214,222
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,98,105,122,140
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,122,111,146,148
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,147,117,167,148
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,103,141,123,172
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,124,149,145,179
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,145,148,166,178
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,177,173,195,200
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,160,186,176,213
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,175,200,192,227
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,279,174,300,207
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,301,172,322,201
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,323,170,346,203
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,306,203,327,232
322_jpg.rf.82c7603901578b920d201f780ae17b29.jpg,400,400,storage tank,279,214,300,244
577_jpg.rf.8a423fc65ec54763b62cb6e94958f7a7.jpg,400,400,baseball diamond,210,235,232,269
577_jpg.rf.8a423fc65ec54763b62cb6e94958f7a7.jpg,400,400,baseball diamond,184,237,202,266
577_jpg.rf.8a423fc65ec54763b62cb6e94958f7a7.jpg,400,400,baseball diamond,208,175,238,221
577_jpg.rf.8a423fc65ec54763b62cb6e94958f7a7.jpg,400,400,baseball diamond,171,179,201,229
288_jpg.rf.06513cbf4f73911a17ff823245c1cf7c.jpg,400,400,ship,98,224,114,254
288_jpg.rf.06513cbf4f73911a17ff823245c1cf7c.jpg,400,400,ship,267,325,287,353
475_jpg.rf.10594ef8107f7559a0568b88a387dab3.jpg,400,400,ground track field,73,147,285,223
480_jpg.rf.ff590331e1ea1104ffc31d86cd11609c.jpg,400,400,baseball diamond,160,184,182,213
480_jpg.rf.ff590331e1ea1104ffc31d86cd11609c.jpg,400,400,baseball diamond,223,190,255,230
480_jpg.rf.ff590331e1ea1104ffc31d86cd11609c.jpg,400,400,ground track field,306,157,370,317
567_jpg.rf.d0205af0ce5ef7d10eaf65cdb5795677.jpg,400,400,ground track field,56,141,246,274
567_jpg.rf.d0205af0ce5ef7d10eaf65cdb5795677.jpg,400,400,baseball diamond,326,72,376,106
567_jpg.rf.d0205af0ce5ef7d10eaf65cdb5795677.jpg,400,400,baseball diamond,312,132,354,161
154_jpg.rf.4dbf17443e5027384fb3fd014be68daa.jpg,400,400,basketball court,39,96,104,137
154_jpg.rf.4dbf17443e5027384fb3fd014be68daa.jpg,400,400,basketball court,110,101,172,143
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,207,23,251,50
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,233,145,281,173
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,153,122,198,149
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,122,74,162,98
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,178,316,216,339
097_jpg.rf.0b90496e2a610894778c233b5567af9e.jpg,400,400,baseball diamond,58,353,103,381
455_jpg.rf.fd8e4e3843d950241c0c6b0fd80e2793.jpg,400,400,tennis court,122,181,154,235
455_jpg.rf.fd8e4e3843d950241c0c6b0fd80e2793.jpg,400,400,tennis court,146,165,179,217
455_jpg.rf.fd8e4e3843d950241c0c6b0fd80e2793.jpg,400,400,tennis court,212,119,244,166
455_jpg.rf.fd8e4e3843d950241c0c6b0fd80e2793.jpg,400,400,tennis court,236,102,268,150
613_jpg.rf.e7e5ee905ad569707e88c8106e87e6ce.jpg,400,400,baseball diamond,162,36,226,126
613_jpg.rf.e7e5ee905ad569707e88c8106e87e6ce.jpg,400,400,baseball diamond,234,226,278,300
613_jpg.rf.e7e5ee905ad569707e88c8106e87e6ce.jpg,400,400,basketball court,116,74,150,128
613_jpg.rf.e7e5ee905ad569707e88c8106e87e6ce.jpg,400,400,tennis court,98,100,130,158
093_jpg.rf.faaa455d59cfc88f0b5f3cc5a41caade.jpg,400,400,baseball diamond,190,89,230,126
093_jpg.rf.faaa455d59cfc88f0b5f3cc5a41caade.jpg,400,400,baseball diamond,173,132,209,174
093_jpg.rf.faaa455d59cfc88f0b5f3cc5a41caade.jpg,400,400,baseball diamond,177,222,214,265
093_jpg.rf.faaa455d59cfc88f0b5f3cc5a41caade.jpg,400,400,baseball diamond,118,298,156,345
093_jpg.rf.faaa455d59cfc88f0b5f3cc5a41caade.jpg,400,400,baseball diamond,100,350,138,393
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,baseball diamond,78,113,114,161
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,baseball diamond,194,67,242,133
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,baseball diamond,108,227,142,275
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,baseball diamond,224,228,256,275
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,basketball court,12,233,33,281
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,basketball court,30,234,50,280
579_jpg.rf.d9c8cd2ffe1902d3202de085b143984e.jpg,400,400,ground track field,269,11,371,75
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,32,119,48,169
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,49,125,69,174
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,71,130,93,178
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,90,132,111,181
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,113,136,133,184
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,131,139,152,186
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,155,144,174,191
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,173,147,193,195
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,199,149,219,198
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,219,154,239,203
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,243,156,261,207
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,262,159,282,210
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,286,161,304,214
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,243,240,261,300
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,264,245,283,305
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,288,248,308,308
355_jpg.rf.22effc31f31d5ccfce8b98afb8c4582e.jpg,400,400,tennis court,308,253,328,310
175_jpg.rf.b6f0982472bba0621122a64db3f0ea14.jpg,400,400,bridge,93,86,203,220
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,314,154,334,170
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,238,147,261,163
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,218,147,236,162
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,137,150,158,167
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,102,116,114,146
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,30,203,47,218
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,334,160,355,171
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,188,147,204,161
448_jpg.rf.1f25217e6b281cf14fbf73c80f7f91f8.jpg,400,400,vehicle,165,148,182,164
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,33,14,56,45
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,36,50,60,83
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,31,89,58,124
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,29,130,56,167
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,27,174,54,214
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,12,232,43,284
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,222,44,243,71
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,278,276,307,329
516_jpg.rf.317887eb48457e1ebdfe7cecd910969d.jpg,400,400,airplane,354,275,382,329
129_jpg.rf.d9fb45a4b0d827886592db3c41943928.jpg,400,400,baseball diamond,68,217,115,249
129_jpg.rf.d9fb45a4b0d827886592db3c41943928.jpg,400,400,baseball diamond,95,295,153,329
521_jpg.rf.54cd82e8291cfb31438f1edac95800bd.jpg,400,400,airplane,305,142,341,170
521_jpg.rf.54cd82e8291cfb31438f1edac95800bd.jpg,400,400,airplane,304,104,338,132
521_jpg.rf.54cd82e8291cfb31438f1edac95800bd.jpg,400,400,airplane,132,148,183,188
521_jpg.rf.54cd82e8291cfb31438f1edac95800bd.jpg,400,400,airplane,66,151,118,189
521_jpg.rf.54cd82e8291cfb31438f1edac95800bd.jpg,400,400,airplane,134,257,186,297
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,322,27,355,52
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,256,12,304,50
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,193,14,242,53
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,138,22,174,43
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,104,8,135,34
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,58,6,90,34
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,351,114,383,139
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,307,107,339,135
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,261,111,294,140
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,179,104,214,130
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,132,96,166,127
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,89,111,122,141
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,46,77,92,96
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,38,115,84,141
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,322,246,352,271
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,279,244,309,267
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,239,239,267,265
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,191,225,230,248
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,149,231,183,259
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,73,229,107,255
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,22,230,59,255
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,25,258,55,282
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,358,327,394,355
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,316,315,347,345
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,279,331,310,359
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,226,333,266,359
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,173,314,206,350
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,131,333,162,364
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,85,338,117,362
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,18,339,61,360
047_jpg.rf.438884c9c2e22b677a694e244ec45e4a.jpg,400,400,airplane,230,371,278,393
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,baseball diamond,88,27,126,77
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,baseball diamond,198,11,236,53
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,baseball diamond,179,55,215,107
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,baseball diamond,204,311,247,373
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,baseball diamond,318,274,365,338
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,311,151,335,187
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,300,157,320,193
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,286,163,308,199
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,272,169,295,205
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,265,119,287,155
335_jpg.rf.559526c76ff96dee48e3619acc211f98.jpg,400,400,tennis court,253,126,273,160
619_jpg.rf.bc7f5c694fac1a182cdc03091ed4476a.jpg,400,400,baseball diamond,245,190,331,309
619_jpg.rf.bc7f5c694fac1a182cdc03091ed4476a.jpg,400,400,tennis court,189,225,215,287
619_jpg.rf.bc7f5c694fac1a182cdc03091ed4476a.jpg,400,400,tennis court,162,214,192,278
619_jpg.rf.bc7f5c694fac1a182cdc03091ed4476a.jpg,400,400,basketball court,131,193,166,263
619_jpg.rf.bc7f5c694fac1a182cdc03091ed4476a.jpg,400,400,basketball court,101,181,137,253
528_jpg.rf.22b9a43f6d1c1360825504885ae0e609.jpg,400,400,bridge,122,180,184,303
528_jpg.rf.22b9a43f6d1c1360825504885ae0e609.jpg,400,400,bridge,228,177,326,325
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,106,302,142,338
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,30,119,62,151
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,156,245,191,277
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,215,156,257,194
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,220,97,262,135
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,306,211,354,260
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,310,128,361,185
049_jpg.rf.d5f45cd6bf80132b85812941c992d197.jpg,400,400,airplane,299,46,355,108
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,98,369,122,381
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,154,349,181,363
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,215,326,241,339
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,286,88,310,105
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,37,37,65,55
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,339,132,361,148
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,310,291,331,305
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,273,304,295,318
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,244,316,269,329
435_jpg.rf.8b3914e4628559105b0238e5abdce3ca.jpg,400,400,vehicle,124,360,148,375
632_jpg.rf.edd23a7de6c67d7586ca2893289f50c1.jpg,400,400,ground track field,209,97,307,340
632_jpg.rf.edd23a7de6c67d7586ca2893289f50c1.jpg,400,400,baseball diamond,149,171,184,225
632_jpg.rf.edd23a7de6c67d7586ca2893289f50c1.jpg,400,400,baseball diamond,182,44,219,106
632_jpg.rf.edd23a7de6c67d7586ca2893289f50c1.jpg,400,400,baseball diamond,35,121,83,197
411_jpg.rf.5401fdcaa90a4bef18caf409cb082fa5.jpg,400,400,vehicle,0,249,22,285
411_jpg.rf.5401fdcaa90a4bef18caf409cb082fa5.jpg,400,400,vehicle,44,195,71,239
411_jpg.rf.5401fdcaa90a4bef18caf409cb082fa5.jpg,400,400,vehicle,231,8,266,60
492_jpg.rf.ee09c97b87a6c324e9db32304dbf434f.jpg,400,400,baseball diamond,168,148,218,212
492_jpg.rf.ee09c97b87a6c324e9db32304dbf434f.jpg,400,400,baseball diamond,90,250,138,314
492_jpg.rf.ee09c97b87a6c324e9db32304dbf434f.jpg,400,400,basketball court,194,306,235,342
492_jpg.rf.ee09c97b87a6c324e9db32304dbf434f.jpg,400,400,basketball court,239,265,279,297
492_jpg.rf.ee09c97b87a6c324e9db32304dbf434f.jpg,400,400,basketball court,242,299,280,329
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,87,120,167,169
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,99,180,165,246
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,152,166,211,224
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,204,157,261,211
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,161,258,234,330
266_jpg.rf.881c86ed2ffde61a0257b87ae71d810c.jpg,400,400,harbor,207,236,281,310
530_jpg.rf.ce95db5a8a89d8702767589ad0be640d.jpg,400,400,bridge,317,47,393,144
530_jpg.rf.ce95db5a8a89d8702767589ad0be640d.jpg,400,400,bridge,203,107,245,245
530_jpg.rf.ce95db5a8a89d8702767589ad0be640d.jpg,400,400,bridge,20,213,71,294
136_jpg.rf.f0841eb5b34a7c390098ef49a6401950.jpg,400,400,basketball court,177,174,253,263
136_jpg.rf.f0841eb5b34a7c390098ef49a6401950.jpg,400,400,basketball court,172,287,254,379
084_jpg.rf.f1ee5371e7efd789390ad419696ff170.jpg,400,400,baseball diamond,217,132,256,194
084_jpg.rf.f1ee5371e7efd789390ad419696ff170.jpg,400,400,tennis court,182,224,218,273
084_jpg.rf.f1ee5371e7efd789390ad419696ff170.jpg,400,400,basketball court,175,253,214,299
499_jpg.rf.bfd0b0908447a68fb53e28c62bdad65a.jpg,400,400,basketball court,229,39,261,93
499_jpg.rf.bfd0b0908447a68fb53e28c62bdad65a.jpg,400,400,basketball court,147,34,187,89
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,335,323,371,375
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,342,212,376,263
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,343,158,378,208
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,284,331,310,383
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,279,272,310,326
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,276,215,312,267
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,285,156,311,208
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,275,97,310,147
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,276,38,311,88
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,192,97,223,150
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,192,36,223,85
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,111,341,136,393
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,106,282,136,334
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,107,162,137,214
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,106,94,137,146
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,21,281,52,331
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,21,223,53,273
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,21,163,54,215
035_jpg.rf.41f4ff78d60db45826338d738d2aad30.jpg,400,400,airplane,23,35,55,91
383_jpg.rf.5c8c0bf90e3fbe73720e345c88f80e6d.jpg,400,400,vehicle,198,204,232,222
383_jpg.rf.5c8c0bf90e3fbe73720e345c88f80e6d.jpg,400,400,vehicle,38,179,62,208
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,306,96,332,126
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,214,76,228,90
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,117,38,134,64
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,80,116,104,150
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,123,265,145,292
009_jpg.rf.bb20580e3dfcec1521ae89087faee867.jpg,400,400,airplane,154,270,174,302
613_jpg.rf.23d764857d93115c617bd7ae90ee0d0d.jpg,400,400,baseball diamond,162,36,226,126
613_jpg.rf.23d764857d93115c617bd7ae90ee0d0d.jpg,400,400,baseball diamond,233,226,278,300
613_jpg.rf.23d764857d93115c617bd7ae90ee0d0d.jpg,400,400,basketball court,116,74,150,128
613_jpg.rf.23d764857d93115c617bd7ae90ee0d0d.jpg,400,400,tennis court,98,100,130,158
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,ground track field,181,49,376,186
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,tennis court,194,46,231,70
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,tennis court,184,56,221,78
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,tennis court,170,63,208,87
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,tennis court,163,74,196,97
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,tennis court,150,82,186,108
257_jpg.rf.ac42aa701353f5a8158670917261190f.jpg,400,400,basketball court,204,30,252,60
093_jpg.rf.5923204550e8e4e620b8a173f167d408.jpg,400,400,baseball diamond,275,190,311,230
093_jpg.rf.5923204550e8e4e620b8a173f167d408.jpg,400,400,baseball diamond,226,173,268,209
093_jpg.rf.5923204550e8e4e620b8a173f167d408.jpg,400,400,baseball diamond,136,178,178,214
093_jpg.rf.5923204550e8e4e620b8a173f167d408.jpg,400,400,baseball diamond,56,118,103,156
093_jpg.rf.5923204550e8e4e620b8a173f167d408.jpg,400,400,baseball diamond,8,100,50,138
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,ground track field,66,37,179,336
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,tennis court,270,293,289,354
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,tennis court,288,297,307,356
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,tennis court,307,299,325,357
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,tennis court,324,301,343,360
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,baseball diamond,191,82,238,146
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,baseball diamond,164,286,203,345
250_jpg.rf.4b1c7e48e33f449fb43c01fe1707e1dd.jpg,400,400,baseball diamond,322,190,363,247
498_jpg.rf.ba2401c4cd9be90ad5cbe4c4112bc84c.jpg,400,400,basketball court,148,184,202,260
498_jpg.rf.ba2401c4cd9be90ad5cbe4c4112bc84c.jpg,400,400,basketball court,198,238,246,280
498_jpg.rf.ba2401c4cd9be90ad5cbe4c4112bc84c.jpg,400,400,basketball court,190,173,242,221
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,351,37,369,65
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,291,24,311,55
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,267,24,287,60
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,207,95,239,113
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,165,84,196,104
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,118,68,150,91
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,260,106,287,138
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,226,184,242,219
398_jpg.rf.f40e8a86a07b8457424ca8751a37c3b3.jpg,400,400,vehicle,195,299,222,336
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,baseball diamond,283,39,337,127
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,127,166,149,206
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,138,153,160,193
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,148,139,171,181
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,156,225,177,261
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,167,213,187,250
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,tennis court,178,202,199,238
568_jpg.rf.5159189890eb3b3ab6ac422f51d458df.jpg,400,400,ground track field,15,224,152,388
151_jpg.rf.59aecf5d15fa9d33a5e44d98ec028360.jpg,400,400,basketball court,167,282,241,332
151_jpg.rf.59aecf5d15fa9d33a5e44d98ec028360.jpg,400,400,basketball court,194,264,268,313
439_jpg.rf.de13aea80dfe0d45768b471fe7dcf1a4.jpg,400,400,vehicle,24,268,42,300
